0,0.447364106,0.427764424,0.411991256,0.497116886,0.469035984,0.40473465,0.399582744,0.435532111,0.461591336,0.41958332,0.408315497,0.484641097,0.454946342,0.405137616,0.404991992,0.46535059,0.409685669,0.42765468,0.430760807,0.492052236,0.401274419,0.405137616
0.447364106,0,0.457490041,0.448084894,0.437085867,0.57107779,0.459411701,0.409158099,0.423891682,0.45845529,0.431454215,0.414767929,0.460242063,0.444070217,0.412490946,0.404142186,0.474112022,0.43674231,0.457508816,0.656611116,0.431745333,0.401316285,0.412490946
0.427764424,0.457490041,0,0.443974965,0.431745882,0.457755071,0.542768265,0.447627709,0.41961069,0.447207937,0.439574335,0.421756043,0.422692091,0.422470315,0.452712446,0.420414555,0.462397416,0.455210099,0.999922961,0.442750219,0.485506857,0.407052787,0.452712446
0.411991256,0.448084894,0.443974965,0,0.411195452,0.411227727,0.436713758,0.563092252,0.404486413,0.417280528,0.412876577,0.443535725,0.404764356,0.403441824,0.419940476,0.438186684,0.420941227,0.427294319,0.443903552,0.48030592,0.461000231,0.409742595,0.419940476
0.497116886,0.437085867,0.431745882,0.411195452,0,0.451241703,0.444431422,0.447221478,0.603581126,0.446820781,0.41949831,0.420457338,0.451284637,0.425777242,0.419167751,0.412835837,0.459701069,0.439516049,0.431682145,0.450388297,0.414048292,0.409046852,0.419167751
0.469035984,0.57107779,0.457755071,0.411227727,0.451241703,0,0.453550078,0.417985701,0.435118607,0.549886457,0.453049318,0.407130608,0.471698655,0.453256858,0.427388434,0.411663907,0.635061622,0.481611904,0.457751293,0.456145857,0.415667533,0.400075116,0.427388434
0.40473465,0.459411701,0.542768265,0.436713758,0.444431422,0.453550078,0,0.458409313,0.416211344,0.444708171,0.502611818,0.447099191,0.426686149,0.425384649,0.426288922,0.427293588,0.444868167,0.58910559,0.542786177,0.411420914,0.406914411,0.393634581,0.426288922
0.399582744,0.409158099,0.447627709,0.563092252,0.447221478,0.417985701,0.458409313,0,0.416494377,0.417314742,0.425017111,0.545878104,0.408086288,0.407357439,0.405946929,0.432306076,0.423600952,0.452824905,0.447602982,0.442641537,0.40753674,0.402225606,0.405946929
0.435532111,0.423891682,0.41961069,0.404486413,0.603581126,0.435118607,0.416211344,0.416494377,0,0.474474029,0.445066806,0.435698262,0.540819975,0.441097602,0.409600327,0.410033981,0.466562543,0.432702303,0.419601831,0.416129782,0.424114034,0.429563556,0.409600327
0.461591336,0.45845529,0.447207937,0.417280528,0.446820781,0.549886457,0.444708171,0.417314742,0.474474029,0,0.459327332,0.420278039,0.476128074,0.59233144,0.452526924,0.40895683,0.673912413,0.464951958,0.447185703,0.411613456,0.415727413,0.429762253,0.452526924
0.41958332,0.431454215,0.439574335,0.412876577,0.41949831,0.453049318,0.502611818,0.425017111,0.445066806,0.459327332,0,0.438413114,0.411853464,0.468515703,0.538316752,0.445730238,0.46145179,0.60818793,0.439564089,0.404468569,0.417799785,0.402033172,0.538316752
0.408315497,0.414767929,0.421756043,0.443535725,0.420457338,0.407130608,0.447099191,0.545878104,0.435698262,0.420278039,0.438413114,0,0.401934372,0.405660213,0.431921642,0.565528636,0.423508156,0.447913987,0.421830642,0.406251346,0.416356605,0.443854099,0.431921642
0.484641097,0.460242063,0.422692091,0.404764356,0.451284637,0.471698655,0.426686149,0.408086288,0.540819975,0.476128074,0.411853464,0.401934372,0,0.445065682,0.402084882,0.417290682,0.479673905,0.432346783,0.422756823,0.403532009,0.468824517,0.407357604,0.402084882
0.454946342,0.444070217,0.422470315,0.403441824,0.425777242,0.453256858,0.425384649,0.407357439,0.441097602,0.59233144,0.468515703,0.405660213,0.445065682,0,0.418845844,0.420192061,0.491591979,0.425297659,0.422501351,0.403801079,0.405288319,0.590972867,0.418845844
0.405137616,0.412490946,0.452712446,0.419940476,0.419167751,0.427388434,0.426288922,0.405946929,0.409600327,0.452526924,0.538316752,0.431921642,0.402084882,0.418845844,0,0.417191417,0.450522784,0.442446597,0.452704158,0.409159668,0.444846225,0.407593851,1
0.404991992,0.404142186,0.420414555,0.438186684,0.412835837,0.411663907,0.427293588,0.432306076,0.410033981,0.40895683,0.445730238,0.565528636,0.417290682,0.420192061,0.417191417,0,0.420826327,0.440594269,0.420517188,0.409360412,0.449406923,0.455713555,0.417191417
0.46535059,0.474112022,0.462397416,0.420941227,0.459701069,0.635061622,0.444868167,0.423600952,0.466562543,0.673912413,0.46145179,0.423508156,0.479673905,0.491591979,0.450522784,0.420826327,0,0.450981223,0.462368834,0.418502033,0.423101911,0.411543507,0.450522784
0.409685669,0.43674231,0.455210099,0.427294319,0.439516049,0.481611904,0.58910559,0.452824905,0.432702303,0.464951958,0.60818793,0.447913987,0.432346783,0.425297659,0.442446597,0.440594269,0.450981223,0,0.455207455,0.403602051,0.40690842,0.404775777,0.442446597
